Team,AdjEM,AdjOE,AdjDE
Gonzaga,37.2,126.3,89.1
Houston,29.39999999999999,119.6,90.2
Baylor,28.700000000000003,122.5,93.8
Illinois,26.299999999999997,116.8,90.5
Michigan,26.0,116.5,90.5
Iowa,26.30000000000001,123.4,97.1
USC,23.89999999999999,114.3,90.4
Colorado,23.19999999999999,115.6,92.4
Alabama,22.299999999999997,111.8,89.5
Florida St.,22.39999999999999,115.3,92.9
Ohio St.,23.200000000000003,120.4,97.2
Loyola Chicago,20.5,109.5,89.0
Wisconsin,21.099999999999994,112.3,91.2
Villanova,21.60000000000001,118.4,96.8
Connecticut,20.5,113.9,93.4
San Diego St.,19.900000000000006,111.2,91.3
Texas Tech,19.5,111.6,92.1
BYU,19.599999999999994,113.3,93.7
Memphis,18.0,104.7,86.7
Virginia,19.599999999999994,113.8,94.2
UCLA,19.700000000000003,114.9,95.2
Texas,19.0,112.3,93.3
Creighton,19.099999999999994,112.6,93.5
LSU,20.099999999999994,119.6,99.5
West Virginia,19.30000000000001,115.9,96.6
Arkansas,18.099999999999994,109.5,91.4
Arizona,18.89999999999999,114.6,95.7
Tennessee,17.599999999999994,107.5,89.9
Purdue,18.200000000000003,112.3,94.1
Oregon,18.400000000000006,115.7,97.3
Duke,18.0,114.9,96.9
Georgia Tech,17.700000000000003,113.7,96.0
Kansas,16.700000000000003,108.4,91.7
Maryland,17.10000000000001,111.7,94.6
St. Bonaventure,16.5,109.7,93.2
North Carolina,16.099999999999994,109.0,92.9
Syracuse,16.599999999999994,113.3,96.7
Oklahoma St.,15.599999999999994,108.0,92.4
Florida,15.899999999999991,110.1,94.2
Oklahoma,15.799999999999997,111.5,95.7
Missouri,15.599999999999994,111.1,95.5
Rutgers,14.699999999999989,106.6,91.9
VCU,14.200000000000003,104.4,90.2
Utah St.,14.099999999999994,104.3,90.2
Clemson,14.200000000000003,105.7,91.5
Penn St.,15.0,111.0,96.0
Kentucky,14.600000000000009,108.2,93.6
Utah,15.0,112.4,97.4
Mississippi,14.100000000000009,105.9,91.8
Virginia Tech,14.5,109.3,94.8
Team,0.0,0.0,0.0
North Carolina St.,14.299999999999997,110.7,96.4
Georgetown,14.0,108.6,94.6
Oregon St.,14.299999999999997,111.0,96.7
Saint Louis,14.0,109.6,95.6
Seton Hall,13.900000000000006,108.9,95.0
Indiana,13.0,107.7,94.7
Stanford,12.400000000000006,105.0,92.6
Providence,12.400000000000006,107.4,95.0
Michigan St.,12.099999999999994,106.6,94.5
Mississippi St.,11.900000000000006,106.7,94.8
Xavier,12.199999999999989,109.6,97.4
SMU,11.900000000000006,108.9,97.0
Louisville,11.400000000000006,106.4,95.0
Richmond,11.599999999999994,109.6,98.0
Wichita St.,11.5,108.5,97.0
Marquette,11.200000000000003,107.2,96.0
St. John's,11.399999999999991,110.3,98.9
Boise St.,11.200000000000003,107.9,96.7
Minnesota,11.0,107.1,96.1
UC Santa Barbara,11.200000000000003,108.4,97.2
Auburn,11.100000000000009,110.2,99.1
Saint Mary's,10.0,100.0,90.0
Washington St.,10.200000000000003,102.3,92.1
Buffalo,10.599999999999994,107.1,96.5
Ohio,10.900000000000006,110.4,99.5
Toledo,10.899999999999991,112.8,101.9
Davidson,10.399999999999991,112.3,101.9
Northwestern,9.599999999999994,103.6,94.0
North Texas,9.599999999999994,105.6,96.0
Drake,10.099999999999994,110.6,100.5
Colgate,10.0,110.2,100.2
Wright St.,9.700000000000003,106.9,97.2
Arizona St.,9.599999999999994,108.1,98.5
Notre Dame,10.099999999999994,113.3,103.2
Colorado St.,9.400000000000006,107.0,97.6
Louisiana Tech,9.0,103.4,94.4
Pepperdine,9.300000000000011,108.4,99.1
Nebraska,8.0,101.4,93.4
Western Kentucky,8.200000000000003,105.9,97.7
Dayton,8.400000000000006,107.7,99.3
UAB,7.900000000000006,102.4,94.5
Eastern Washington,8.300000000000011,109.4,101.1
UCF,7.8999999999999915,106.3,98.4
Georgia,8.0,107.7,99.7
Loyola Marymount,8.0,107.8,99.8
Vanderbilt,7.799999999999997,108.0,100.2
Liberty,7.900000000000006,108.9,101.0
San Francisco,7.599999999999994,105.6,98.0
Winthrop,7.400000000000006,104.4,97.0
Pittsburgh,7.599999999999994,107.8,100.2
Team,0.0,0.0,0.0
Furman,7.599999999999994,108.3,100.7
Grand Canyon,7.299999999999997,104.2,96.9
Nevada,7.3999999999999915,107.8,100.4
Abilene Christian,6.700000000000003,100.3,93.6
Missouri St.,6.6000000000000085,105.7,99.1
Massachusetts,6.5,105.4,98.9
Marshall,6.5,108.4,101.9
Belmont,6.400000000000006,108.0,101.6
UC Riverside,5.6000000000000085,102.9,97.3
UC Irvine,5.299999999999997,99.5,94.2
Pacific,5.099999999999994,103.1,98.0
Duquesne,4.799999999999997,102.0,97.2
Rhode Island,4.6000000000000085,103.2,98.6
UNC Greensboro,4.3999999999999915,101.8,97.4
Cincinnati,4.3999999999999915,102.6,98.2
California,4.5,104.1,99.6
DePaul,4.199999999999989,99.1,94.9
Akron,4.1000000000000085,106.9,102.8
Butler,3.700000000000003,102.4,98.7
TCU,3.799999999999997,104.1,100.3
South Dakota St.,3.9000000000000057,109.4,105.5
Temple,3.5,101.9,98.4
Indiana St.,3.299999999999997,101.3,98.0
Texas A&M,3.299999999999997,102.3,99.0
Oral Roberts,3.299999999999997,107.6,104.3
South Carolina,3.0999999999999943,103.1,100.0
UTEP,3.0,102.7,99.7
Tulsa,2.9000000000000057,101.5,98.6
Miami FL,2.799999999999997,102.2,99.4
Santa Clara,2.700000000000003,101.4,98.7
George Mason,2.700000000000003,101.2,98.5
Kent St.,2.6000000000000085,103.7,101.1
Mercer,2.3999999999999915,105.1,102.7
Morehead St.,2.0999999999999943,100.0,97.9
James Madison,2.0,104.5,102.5
East Tennessee St.,2.0,102.3,100.3
Iona,1.8999999999999915,100.8,98.9
Weber St.,1.9000000000000057,105.9,104.0
Southern Utah,1.8999999999999915,107.3,105.4
Vermont,1.7999999999999972,105.0,103.2
Drexel,1.7000000000000028,106.5,104.8
Chattanooga,1.7000000000000028,102.8,101.1
New Mexico St.,1.7000000000000028,104.9,103.2
Washington,1.6000000000000085,102.4,100.8
Old Dominion,1.5,101.0,99.5
Wofford,1.5,104.9,103.4
Tulane,1.2999999999999972,99.1,97.8
Ball St.,1.3999999999999915,103.1,101.7
Navy,1.2999999999999972,103.5,102.2
South Dakota,1.2999999999999972,107.2,105.9
Team,0.0,0.0,0.0
UTSA,1.2000000000000028,106.0,104.8
Georgia St.,1.1000000000000085,105.7,104.6
Wyoming,1.2000000000000028,108.7,107.5
Florida Atlantic,0.9000000000000057,102.2,101.3
Murray St.,1.0,103.9,102.9
Kansas St.,0.9000000000000057,98.0,97.1
Wake Forest,0.9000000000000057,101.9,101.0
North Dakota St.,0.6999999999999886,102.6,101.9
Bowling Green,0.5999999999999943,103.5,102.9
Boston College,0.7000000000000028,103.4,102.7
Jacksonville St.,0.5,104.4,103.9
Miami OH,0.5,104.9,104.4
Cal St. Bakersfield,0.5,102.8,102.3
Bellarmine,0.4000000000000057,107.5,107.1
Stephen F. Austin,0.10000000000000853,102.7,102.6
Bradley,0.0,102.8,102.8
VMI,-0.19999999999998863,105.9,106.1
Texas St.,-0.09999999999999432,99.4,99.5
East Carolina,-0.20000000000000284,98.3,98.5
UNLV,-0.4000000000000057,103.3,103.7
UMBC,-0.4000000000000057,100.1,100.5
Northern Iowa,-0.7000000000000028,102.2,102.9
Northeastern,-0.6999999999999886,97.9,98.6
Gardner Webb,-0.7999999999999972,104.5,105.3
Hofstra,-0.7999999999999972,106.2,107.0
Bryant,-0.7999999999999972,102.7,103.5
Eastern Kentucky,-0.7999999999999972,101.4,102.2
Detroit,-0.9000000000000057,108.0,108.9
Iowa St.,-0.9000000000000057,100.1,101.0
South Florida,-1.2000000000000028,100.8,102.0
San Diego,-1.2000000000000028,98.3,99.5
Cleveland St.,-1.1999999999999886,100.4,101.6
Fresno St.,-1.2999999999999972,100.7,102.0
Sam Houston St.,-2.200000000000003,100.2,102.4
Hartford,-2.299999999999997,96.8,99.1
Elon,-2.3999999999999915,97.7,100.1
Coastal Carolina,-2.3999999999999915,98.7,101.1
Southern Illinois,-2.5,99.4,101.9
Army,-2.700000000000003,98.7,101.4
Austin Peay,-3.0,104.1,107.1
Siena,-2.799999999999997,99.4,102.2
Utah Valley,-2.8999999999999915,100.9,103.8
Rice,-3.200000000000003,102.5,105.7
Loyola MD,-3.0,98.0,101.0
Montana,-3.1000000000000085,98.8,101.9
Campbell,-3.200000000000003,103.1,106.3
Hawaii,-3.3000000000000114,101.1,104.4
Valparaiso,-3.200000000000003,96.1,99.3
Saint Joseph's,-3.299999999999997,101.2,104.5
Delaware,-3.4000000000000057,98.0,101.4
Team,0.0,0.0,0.0
Seattle,-3.700000000000003,98.2,101.9
Louisiana Lafayette,-3.8999999999999915,100.9,104.8
Cal Baptist,-4.300000000000011,105.1,109.4
Tarleton St.,-4.0,98.9,102.9
Norfolk St.,-4.0,98.2,102.2
